"dma_json_code","date","keyword","hits","ratio"
"US-IA",2013-08-01,"%2Fm%2F027vd9",13,2.25286256657338
"US-IA",2013-09-01,"%2Fm%2F027vd9",16,2.25286256657338
"US-IA",2013-10-01,"%2Fm%2F027vd9",69,2.25286256657338
"US-IA",2013-11-01,"%2Fm%2F027vd9",84,2.25286256657338
"US-IA",2013-12-01,"%2Fm%2F027vd9",44,2.25286256657338
"US-IA",2014-01-01,"%2Fm%2F027vd9",42,2.25286256657338
"US-IA",2014-02-01,"%2Fm%2F027vd9",52,2.25286256657338
"US-IA",2014-03-01,"%2Fm%2F027vd9",37,2.25286256657338
"US-IA",2014-04-01,"%2Fm%2F027vd9",59,2.25286256657338
"US-IA",2014-05-01,"%2Fm%2F027vd9",42,2.25286256657338
"US-IA",2014-06-01,"%2Fm%2F027vd9",23,2.25286256657338
"US-IA",2014-07-01,"%2Fm%2F027vd9",15,2.25286256657338
"US-IA",2014-08-01,"%2Fm%2F027vd9",26,2.25286256657338
"US-IA",2014-09-01,"%2Fm%2F027vd9",42,2.25286256657338
"US-IA",2014-10-01,"%2Fm%2F027vd9",59,2.25286256657338
"US-IA",2014-11-01,"%2Fm%2F027vd9",45,2.25286256657338
"US-IA",2014-12-01,"%2Fm%2F027vd9",32,2.25286256657338
"US-IA",2015-01-01,"%2Fm%2F027vd9",40,2.25286256657338
"US-IA",2015-02-01,"%2Fm%2F027vd9",31,2.25286256657338
"US-IA",2015-03-01,"%2Fm%2F027vd9",48,2.25286256657338
"US-IA",2015-04-01,"%2Fm%2F027vd9",55,2.25286256657338
"US-IA",2015-05-01,"%2Fm%2F027vd9",50,2.25286256657338
"US-IA",2015-06-01,"%2Fm%2F027vd9",15,2.25286256657338
"US-IA",2015-07-01,"%2Fm%2F027vd9",6,2.25286256657338
"US-IA",2015-08-01,"%2Fm%2F027vd9",10,2.25286256657338
"US-IA",2015-09-01,"%2Fm%2F027vd9",32,2.25286256657338
"US-IA",2015-10-01,"%2Fm%2F027vd9",55,2.25286256657338
"US-IA",2015-11-01,"%2Fm%2F027vd9",37,2.25286256657338
"US-IA",2015-12-01,"%2Fm%2F027vd9",35,2.25286256657338
"US-IA",2016-01-01,"%2Fm%2F027vd9",32,2.25286256657338
"US-IA",2016-02-01,"%2Fm%2F027vd9",31,2.25286256657338
"US-IA",2016-03-01,"%2Fm%2F027vd9",30,2.25286256657338
"US-IA",2016-04-01,"%2Fm%2F027vd9",50,2.25286256657338
"US-IA",2016-05-01,"%2Fm%2F027vd9",44,2.25286256657338
"US-IA",2016-06-01,"%2Fm%2F027vd9",9,2.25286256657338
"US-IA",2016-07-01,"%2Fm%2F027vd9",14,2.25286256657338
"US-IA",2016-08-01,"%2Fm%2F027vd9",21,2.25286256657338
"US-IA",2016-09-01,"%2Fm%2F027vd9",28,2.25286256657338
"US-IA",2016-10-01,"%2Fm%2F027vd9",38,2.25286256657338
"US-IA",2016-11-01,"%2Fm%2F027vd9",29,2.25286256657338
"US-IA",2016-12-01,"%2Fm%2F027vd9",31,2.25286256657338
"US-IA",2017-01-01,"%2Fm%2F027vd9",40,2.25286256657338
"US-IA",2017-02-01,"%2Fm%2F027vd9",21,2.25286256657338
"US-IA",2017-03-01,"%2Fm%2F027vd9",32,2.25286256657338
"US-IA",2017-04-01,"%2Fm%2F027vd9",42,2.25286256657338
"US-IA",2017-05-01,"%2Fm%2F027vd9",26,2.25286256657338
"US-IA",2017-06-01,"%2Fm%2F027vd9",14,2.25286256657338
"US-IA",2017-07-01,"%2Fm%2F027vd9",19,2.25286256657338
"US-IA",2017-08-01,"%2Fm%2F027vd9",14,2.25286256657338
"US-IA",2017-09-01,"%2Fm%2F027vd9",28,2.25286256657338
"US-IA",2017-10-01,"%2Fm%2F027vd9",38,2.25286256657338
"US-IA",2017-11-01,"%2Fm%2F027vd9",28,2.25286256657338
"US-IA",2017-12-01,"%2Fm%2F027vd9",25,2.25286256657338
"US-IA",2018-01-01,"%2Fm%2F027vd9",26,2.25286256657338
"US-IA",2018-02-01,"%2Fm%2F027vd9",27,2.25286256657338
"US-IA",2018-03-01,"%2Fm%2F027vd9",28,2.25286256657338
"US-IA",2018-04-01,"%2Fm%2F027vd9",27,2.25286256657338
"US-IA",2018-05-01,"%2Fm%2F027vd9",23,2.25286256657338
"US-IA",2018-06-01,"%2Fm%2F027vd9",14,2.25286256657338
"US-IA",2018-07-01,"%2Fm%2F027vd9",19,2.25286256657338
"US-IA",2018-08-01,"%2Fm%2F027vd9",13,2.25286256657338
"US-IA",2018-09-01,"%2Fm%2F027vd9",22,2.25286256657338
"US-IA",2018-10-01,"%2Fm%2F027vd9",38,2.25286256657338
"US-IA",2018-11-01,"%2Fm%2F027vd9",28,2.25286256657338
"US-IA",2018-12-01,"%2Fm%2F027vd9",12,2.25286256657338
"US-IA",2019-01-01,"%2Fm%2F027vd9",18,2.25286256657338
"US-IA",2019-02-01,"%2Fm%2F027vd9",41,2.25286256657338
"US-IA",2019-03-01,"%2Fm%2F027vd9",25,2.25286256657338
"US-IA",2019-04-01,"%2Fm%2F027vd9",34,2.25286256657338
"US-IA",2019-05-01,"%2Fm%2F027vd9",28,2.25286256657338
"US-IA",2019-06-01,"%2Fm%2F027vd9",7,2.25286256657338
"US-IA",2019-07-01,"%2Fm%2F027vd9",7,2.25286256657338
"US-IA",2019-08-01,"%2Fm%2F027vd9",17,2.25286256657338
"US-IA",2019-09-01,"%2Fm%2F027vd9",25,2.25286256657338
"US-IA",2019-10-01,"%2Fm%2F027vd9",30,2.25286256657338
"US-IA",2019-11-01,"%2Fm%2F027vd9",19,2.25286256657338
"US-IA",2019-12-01,"%2Fm%2F027vd9",12,2.25286256657338
"US-IA",2020-01-01,"%2Fm%2F027vd9",18,2.25286256657338
"US-IA",2020-02-01,"%2Fm%2F027vd9",30,2.25286256657338
"US-IA",2020-03-01,"%2Fm%2F027vd9",18,2.25286256657338
"US-IA",2020-04-01,"%2Fm%2F027vd9",8,2.25286256657338
"US-IA",2020-05-01,"%2Fm%2F027vd9",8,2.25286256657338
"US-IA",2020-06-01,"%2Fm%2F027vd9",16,2.25286256657338
"US-IA",2020-07-01,"%2Fm%2F027vd9",9,2.25286256657338
"US-IA",2020-08-01,"%2Fm%2F027vd9",12,2.25286256657338
"US-IA",2020-09-01,"%2Fm%2F027vd9",13,2.25286256657338
"US-IA",2020-10-01,"%2Fm%2F027vd9",22,2.25286256657338
"US-IA",2020-11-01,"%2Fm%2F027vd9",15,2.25286256657338
"US-IA",2020-12-01,"%2Fm%2F027vd9",5,2.25286256657338
"US-IA",2021-01-01,"%2Fm%2F027vd9",15,2.25286256657338
"US-IA",2021-02-01,"%2Fm%2F027vd9",15,2.25286256657338
"US-IA",2021-03-01,"%2Fm%2F027vd9",17,2.25286256657338
"US-ID",2012-01-01,"%2Fm%2F027vd9",48,1.23319327642276
"US-ID",2012-02-01,"%2Fm%2F027vd9",71,1.23319327642276
"US-ID",2012-03-01,"%2Fm%2F027vd9",54,1.23319327642276
"US-ID",2012-04-01,"%2Fm%2F027vd9",100,1.23319327642276
"US-ID",2012-05-01,"%2Fm%2F027vd9",35,1.23319327642276
"US-ID",2012-06-01,"%2Fm%2F027vd9",30,1.23319327642276
"US-ID",2012-07-01,"%2Fm%2F027vd9",22,1.23319327642276
"US-ID",2012-08-01,"%2Fm%2F027vd9",21,1.23319327642276
"US-ID",2012-09-01,"%2Fm%2F027vd9",42,1.23319327642276
"US-ID",2012-10-01,"%2Fm%2F027vd9",80,1.23319327642276
"US-ID",2012-11-01,"%2Fm%2F027vd9",86,1.23319327642276
"US-ID",2012-12-01,"%2Fm%2F027vd9",55,1.23319327642276
"US-ID",2013-01-01,"%2Fm%2F027vd9",74,1.23319327642276
"US-ID",2013-02-01,"%2Fm%2F027vd9",48,1.23319327642276
"US-ID",2013-03-01,"%2Fm%2F027vd9",81,1.23319327642276
"US-ID",2013-04-01,"%2Fm%2F027vd9",93,1.23319327642276
"US-ID",2013-05-01,"%2Fm%2F027vd9",89,1.23319327642276
"US-ID",2013-06-01,"%2Fm%2F027vd9",52,1.23319327642276
"US-ID",2013-07-01,"%2Fm%2F027vd9",12,1.23319327642276
"US-ID",2013-08-01,"%2Fm%2F027vd9",36,1.23319327642276
"US-ID",2013-09-01,"%2Fm%2F027vd9",45,1.23319327642276
"US-ID",2013-10-01,"%2Fm%2F027vd9",69,1.23319327642276
"US-ID",2013-11-01,"%2Fm%2F027vd9",43,1.23319327642276
"US-ID",2013-12-01,"%2Fm%2F027vd9",47,1.23319327642276
"US-ID",2014-01-01,"%2Fm%2F027vd9",71,1.23319327642276
"US-ID",2014-02-01,"%2Fm%2F027vd9",48,1.23319327642276
"US-ID",2014-03-01,"%2Fm%2F027vd9",81,1.23319327642276
"US-ID",2014-04-01,"%2Fm%2F027vd9",84,1.23319327642276
"US-ID",2014-05-01,"%2Fm%2F027vd9",48,1.23319327642276
"US-ID",2014-06-01,"%2Fm%2F027vd9",25,1.23319327642276
"US-ID",2014-07-01,"%2Fm%2F027vd9",12,1.23319327642276
"US-ID",2014-08-01,"%2Fm%2F027vd9",6,1.23319327642276
"US-ID",2014-09-01,"%2Fm%2F027vd9",38,1.23319327642276
"US-ID",2014-10-01,"%2Fm%2F027vd9",93,1.23319327642276
"US-ID",2014-11-01,"%2Fm%2F027vd9",57,1.23319327642276
"US-ID",2014-12-01,"%2Fm%2F027vd9",54,1.23319327642276
"US-ID",2015-01-01,"%2Fm%2F027vd9",52,1.23319327642276
"US-ID",2015-02-01,"%2Fm%2F027vd9",51,1.23319327642276
"US-ID",2015-03-01,"%2Fm%2F027vd9",60,1.23319327642276
"US-ID",2015-04-01,"%2Fm%2F027vd9",76,1.23319327642276
"US-ID",2015-05-01,"%2Fm%2F027vd9",27,1.23319327642276
"US-ID",2015-06-01,"%2Fm%2F027vd9",39,1.23319327642276
"US-ID",2015-07-01,"%2Fm%2F027vd9",16,1.23319327642276
"US-ID",2015-08-01,"%2Fm%2F027vd9",35,1.23319327642276
"US-ID",2015-09-01,"%2Fm%2F027vd9",58,1.23319327642276
"US-ID",2015-10-01,"%2Fm%2F027vd9",83,1.23319327642276
"US-ID",2015-11-01,"%2Fm%2F027vd9",31,1.23319327642276
"US-ID",2015-12-01,"%2Fm%2F027vd9",30,1.23319327642276
"US-ID",2016-01-01,"%2Fm%2F027vd9",68,1.23319327642276
"US-ID",2016-02-01,"%2Fm%2F027vd9",86,1.23319327642276
"US-ID",2016-03-01,"%2Fm%2F027vd9",43,1.23319327642276
"US-ID",2016-04-01,"%2Fm%2F027vd9",65,1.23319327642276
"US-ID",2016-05-01,"%2Fm%2F027vd9",61,1.23319327642276
"US-ID",2016-06-01,"%2Fm%2F027vd9",30,1.23319327642276
"US-ID",2016-07-01,"%2Fm%2F027vd9",31,1.23319327642276
"US-ID",2016-08-01,"%2Fm%2F027vd9",34,1.23319327642276
"US-ID",2016-09-01,"%2Fm%2F027vd9",55,1.23319327642276
"US-ID",2016-10-01,"%2Fm%2F027vd9",45,1.23319327642276
"US-ID",2016-11-01,"%2Fm%2F027vd9",37,1.23319327642276
"US-ID",2016-12-01,"%2Fm%2F027vd9",50,1.23319327642276
"US-ID",2017-01-01,"%2Fm%2F027vd9",37,1.23319327642276
"US-ID",2017-02-01,"%2Fm%2F027vd9",61,1.23319327642276
"US-ID",2017-03-01,"%2Fm%2F027vd9",39,1.23319327642276
"US-ID",2017-04-01,"%2Fm%2F027vd9",31,1.23319327642276
"US-ID",2017-05-01,"%2Fm%2F027vd9",40,1.23319327642276
"US-ID",2017-06-01,"%2Fm%2F027vd9",27,1.23319327642276
"US-ID",2017-07-01,"%2Fm%2F027vd9",8,1.23319327642276
"US-ID",2017-08-01,"%2Fm%2F027vd9",46,1.23319327642276
"US-ID",2017-09-01,"%2Fm%2F027vd9",28,1.23319327642276
"US-ID",2017-10-01,"%2Fm%2F027vd9",70,1.23319327642276
"US-ID",2017-11-01,"%2Fm%2F027vd9",47,1.23319327642276
"US-ID",2017-12-01,"%2Fm%2F027vd9",44,1.23319327642276
"US-ID",2018-01-01,"%2Fm%2F027vd9",44,1.23319327642276
"US-ID",2018-02-01,"%2Fm%2F027vd9",42,1.23319327642276
"US-ID",2018-03-01,"%2Fm%2F027vd9",36,1.23319327642276
"US-ID",2018-04-01,"%2Fm%2F027vd9",44,1.23319327642276
"US-ID",2018-05-01,"%2Fm%2F027vd9",56,1.23319327642276
"US-ID",2018-06-01,"%2Fm%2F027vd9",14,1.23319327642276
"US-ID",2018-07-01,"%2Fm%2F027vd9",24,1.23319327642276
"US-ID",2018-08-01,"%2Fm%2F027vd9",54,1.23319327642276
"US-ID",2018-09-01,"%2Fm%2F027vd9",55,1.23319327642276
"US-ID",2018-10-01,"%2Fm%2F027vd9",56,1.23319327642276
"US-ID",2018-11-01,"%2Fm%2F027vd9",27,1.23319327642276
"US-ID",2018-12-01,"%2Fm%2F027vd9",27,1.23319327642276
"US-ID",2019-01-01,"%2Fm%2F027vd9",35,1.23319327642276
"US-ID",2019-02-01,"%2Fm%2F027vd9",31,1.23319327642276
"US-ID",2019-03-01,"%2Fm%2F027vd9",36,1.23319327642276
"US-ID",2019-04-01,"%2Fm%2F027vd9",43,1.23319327642276
"US-ID",2019-05-01,"%2Fm%2F027vd9",23,1.23319327642276
"US-ID",2019-06-01,"%2Fm%2F027vd9",21,1.23319327642276
"US-ID",2019-07-01,"%2Fm%2F027vd9",30,1.23319327642276
"US-ID",2019-08-01,"%2Fm%2F027vd9",26,1.23319327642276
"US-ID",2019-09-01,"%2Fm%2F027vd9",39,1.23319327642276
"US-ID",2019-10-01,"%2Fm%2F027vd9",32,1.23319327642276
"US-ID",2019-11-01,"%2Fm%2F027vd9",40,1.23319327642276
"US-ID",2019-12-01,"%2Fm%2F027vd9",21,1.23319327642276
"US-ID",2020-01-01,"%2Fm%2F027vd9",28,1.23319327642276
"US-ID",2020-02-01,"%2Fm%2F027vd9",56,1.23319327642276
"US-ID",2020-03-01,"%2Fm%2F027vd9",20,1.23319327642276
"US-ID",2020-04-01,"%2Fm%2F027vd9",26,1.23319327642276
"US-ID",2020-05-01,"%2Fm%2F027vd9",15,1.23319327642276
"US-ID",2020-06-01,"%2Fm%2F027vd9",8,1.23319327642276
"US-ID",2020-07-01,"%2Fm%2F027vd9",11,1.23319327642276
"US-ID",2020-08-01,"%2Fm%2F027vd9",24,1.23319327642276
"US-ID",2020-09-01,"%2Fm%2F027vd9",19,1.23319327642276
"US-ID",2020-10-01,"%2Fm%2F027vd9",42,1.23319327642276
"US-ID",2020-11-01,"%2Fm%2F027vd9",15,1.23319327642276
"US-ID",2020-12-01,"%2Fm%2F027vd9",21,1.23319327642276
"US-ID",2021-01-01,"%2Fm%2F027vd9",26,1.23319327642276
"US-ID",2021-02-01,"%2Fm%2F027vd9",20,1.23319327642276
"US-ID",2021-03-01,"%2Fm%2F027vd9",34,1.23319327642276
"US-IL",2012-01-01,"%2Fm%2F027vd9",51,1.16124203421258
"US-IL",2012-02-01,"%2Fm%2F027vd9",58,1.16124203421258
"US-IL",2012-03-01,"%2Fm%2F027vd9",71,1.16124203421258
"US-IL",2012-04-01,"%2Fm%2F027vd9",82,1.16124203421258
"US-IL",2012-05-01,"%2Fm%2F027vd9",76,1.16124203421258
"US-IL",2012-06-01,"%2Fm%2F027vd9",42,1.16124203421258
"US-IL",2012-07-01,"%2Fm%2F027vd9",31,1.16124203421258
"US-IL",2012-08-01,"%2Fm%2F027vd9",37,1.16124203421258
"US-IL",2012-09-01,"%2Fm%2F027vd9",48,1.16124203421258
"US-IL",2012-10-01,"%2Fm%2F027vd9",88,1.16124203421258
"US-IL",2012-11-01,"%2Fm%2F027vd9",55,1.16124203421258
"US-IL",2012-12-01,"%2Fm%2F027vd9",52,1.16124203421258
"US-IL",2013-01-01,"%2Fm%2F027vd9",44,1.16124203421258
"US-IL",2013-02-01,"%2Fm%2F027vd9",66,1.16124203421258
"US-IL",2013-03-01,"%2Fm%2F027vd9",63,1.16124203421258
"US-IL",2013-04-01,"%2Fm%2F027vd9",68,1.16124203421258
"US-IL",2013-05-01,"%2Fm%2F027vd9",62,1.16124203421258
"US-IL",2013-06-01,"%2Fm%2F027vd9",32,1.16124203421258
"US-IL",2013-07-01,"%2Fm%2F027vd9",27,1.16124203421258
"US-IL",2013-08-01,"%2Fm%2F027vd9",30,1.16124203421258
"US-IL",2013-09-01,"%2Fm%2F027vd9",57,1.16124203421258
"US-IL",2013-10-01,"%2Fm%2F027vd9",100,1.16124203421258
"US-IL",2013-11-01,"%2Fm%2F027vd9",85,1.16124203421258
"US-IL",2013-12-01,"%2Fm%2F027vd9",51,1.16124203421258
"US-IL",2014-01-01,"%2Fm%2F027vd9",51,1.16124203421258
"US-IL",2014-02-01,"%2Fm%2F027vd9",63,1.16124203421258
"US-IL",2014-03-01,"%2Fm%2F027vd9",56,1.16124203421258
"US-IL",2014-04-01,"%2Fm%2F027vd9",61,1.16124203421258
"US-IL",2014-05-01,"%2Fm%2F027vd9",56,1.16124203421258
"US-IL",2014-06-01,"%2Fm%2F027vd9",37,1.16124203421258
"US-IL",2014-07-01,"%2Fm%2F027vd9",37,1.16124203421258
"US-IL",2014-08-01,"%2Fm%2F027vd9",32,1.16124203421258
"US-IL",2014-09-01,"%2Fm%2F027vd9",54,1.16124203421258
"US-IL",2014-10-01,"%2Fm%2F027vd9",83,1.16124203421258
"US-IL",2014-11-01,"%2Fm%2F027vd9",62,1.16124203421258
"US-IL",2014-12-01,"%2Fm%2F027vd9",50,1.16124203421258
"US-IL",2015-01-01,"%2Fm%2F027vd9",58,1.16124203421258
"US-IL",2015-02-01,"%2Fm%2F027vd9",63,1.16124203421258
"US-IL",2015-03-01,"%2Fm%2F027vd9",72,1.16124203421258
"US-IL",2015-04-01,"%2Fm%2F027vd9",55,1.16124203421258
"US-IL",2015-05-01,"%2Fm%2F027vd9",58,1.16124203421258
"US-IL",2015-06-01,"%2Fm%2F027vd9",37,1.16124203421258
"US-IL",2015-07-01,"%2Fm%2F027vd9",29,1.16124203421258
"US-IL",2015-08-01,"%2Fm%2F027vd9",34,1.16124203421258
"US-IL",2015-09-01,"%2Fm%2F027vd9",55,1.16124203421258
"US-IL",2015-10-01,"%2Fm%2F027vd9",78,1.16124203421258
"US-IL",2015-11-01,"%2Fm%2F027vd9",57,1.16124203421258
"US-IL",2015-12-01,"%2Fm%2F027vd9",49,1.16124203421258
"US-IL",2016-01-01,"%2Fm%2F027vd9",47,1.16124203421258
"US-IL",2016-02-01,"%2Fm%2F027vd9",46,1.16124203421258
"US-IL",2016-03-01,"%2Fm%2F027vd9",48,1.16124203421258
"US-IL",2016-04-01,"%2Fm%2F027vd9",55,1.16124203421258
"US-IL",2016-05-01,"%2Fm%2F027vd9",47,1.16124203421258
"US-IL",2016-06-01,"%2Fm%2F027vd9",32,1.16124203421258
"US-IL",2016-07-01,"%2Fm%2F027vd9",30,1.16124203421258
"US-IL",2016-08-01,"%2Fm%2F027vd9",28,1.16124203421258
"US-IL",2016-09-01,"%2Fm%2F027vd9",44,1.16124203421258
"US-IL",2016-10-01,"%2Fm%2F027vd9",53,1.16124203421258
"US-IL",2016-11-01,"%2Fm%2F027vd9",50,1.16124203421258
"US-IL",2016-12-01,"%2Fm%2F027vd9",40,1.16124203421258
"US-IL",2017-01-01,"%2Fm%2F027vd9",43,1.16124203421258
"US-IL",2017-02-01,"%2Fm%2F027vd9",56,1.16124203421258
"US-IL",2017-03-01,"%2Fm%2F027vd9",50,1.16124203421258
"US-IL",2017-04-01,"%2Fm%2F027vd9",51,1.16124203421258
"US-IL",2017-05-01,"%2Fm%2F027vd9",50,1.16124203421258
"US-IL",2017-06-01,"%2Fm%2F027vd9",30,1.16124203421258
"US-IL",2017-07-01,"%2Fm%2F027vd9",23,1.16124203421258
"US-IL",2017-08-01,"%2Fm%2F027vd9",28,1.16124203421258
"US-IL",2017-09-01,"%2Fm%2F027vd9",42,1.16124203421258
"US-IL",2017-10-01,"%2Fm%2F027vd9",65,1.16124203421258
"US-IL",2017-11-01,"%2Fm%2F027vd9",51,1.16124203421258
"US-IL",2017-12-01,"%2Fm%2F027vd9",49,1.16124203421258
"US-IL",2018-01-01,"%2Fm%2F027vd9",37,1.16124203421258
"US-IL",2018-02-01,"%2Fm%2F027vd9",51,1.16124203421258
"US-IL",2018-03-01,"%2Fm%2F027vd9",61,1.16124203421258
"US-IL",2018-04-01,"%2Fm%2F027vd9",56,1.16124203421258
"US-IL",2018-05-01,"%2Fm%2F027vd9",49,1.16124203421258
"US-IL",2018-06-01,"%2Fm%2F027vd9",25,1.16124203421258
"US-IL",2018-07-01,"%2Fm%2F027vd9",27,1.16124203421258
"US-IL",2018-08-01,"%2Fm%2F027vd9",26,1.16124203421258
"US-IL",2018-09-01,"%2Fm%2F027vd9",45,1.16124203421258
"US-IL",2018-10-01,"%2Fm%2F027vd9",55,1.16124203421258
"US-IL",2018-11-01,"%2Fm%2F027vd9",40,1.16124203421258
"US-IL",2018-12-01,"%2Fm%2F027vd9",40,1.16124203421258
"US-IL",2019-01-01,"%2Fm%2F027vd9",45,1.16124203421258
"US-IL",2019-02-01,"%2Fm%2F027vd9",54,1.16124203421258
"US-IL",2019-03-01,"%2Fm%2F027vd9",44,1.16124203421258
"US-IL",2019-04-01,"%2Fm%2F027vd9",46,1.16124203421258
"US-IL",2019-05-01,"%2Fm%2F027vd9",48,1.16124203421258
"US-IL",2019-06-01,"%2Fm%2F027vd9",24,1.16124203421258
"US-IL",2019-07-01,"%2Fm%2F027vd9",24,1.16124203421258
"US-IL",2019-08-01,"%2Fm%2F027vd9",26,1.16124203421258
"US-IL",2019-09-01,"%2Fm%2F027vd9",43,1.16124203421258
"US-IL",2019-10-01,"%2Fm%2F027vd9",50,1.16124203421258
"US-IL",2019-11-01,"%2Fm%2F027vd9",35,1.16124203421258
"US-IL",2019-12-01,"%2Fm%2F027vd9",37,1.16124203421258
"US-IL",2020-01-01,"%2Fm%2F027vd9",38,1.16124203421258
"US-IL",2020-02-01,"%2Fm%2F027vd9",48,1.16124203421258
"US-IL",2020-03-01,"%2Fm%2F027vd9",33,1.16124203421258
"US-IL",2020-04-01,"%2Fm%2F027vd9",30,1.16124203421258
"US-IL",2020-05-01,"%2Fm%2F027vd9",28,1.16124203421258
"US-IL",2020-06-01,"%2Fm%2F027vd9",27,1.16124203421258
"US-IL",2020-07-01,"%2Fm%2F027vd9",25,1.16124203421258
"US-IL",2020-08-01,"%2Fm%2F027vd9",23,1.16124203421258
"US-IL",2020-09-01,"%2Fm%2F027vd9",26,1.16124203421258
"US-IL",2020-10-01,"%2Fm%2F027vd9",32,1.16124203421258
"US-IL",2020-11-01,"%2Fm%2F027vd9",29,1.16124203421258
"US-IL",2020-12-01,"%2Fm%2F027vd9",26,1.16124203421258
"US-IL",2021-01-01,"%2Fm%2F027vd9",32,1.16124203421258
"US-IL",2021-02-01,"%2Fm%2F027vd9",30,1.16124203421258
"US-IL",2021-03-01,"%2Fm%2F027vd9",35,1.16124203421258
"US-IN",2012-01-01,"%2Fm%2F027vd9",50,1.67965800449008
"US-IN",2012-02-01,"%2Fm%2F027vd9",63,1.67965800449008
"US-IN",2012-03-01,"%2Fm%2F027vd9",59,1.67965800449008
"US-IN",2012-04-01,"%2Fm%2F027vd9",83,1.67965800449008
"US-IN",2012-05-01,"%2Fm%2F027vd9",68,1.67965800449008
"US-IN",2012-06-01,"%2Fm%2F027vd9",40,1.67965800449008
"US-IN",2012-07-01,"%2Fm%2F027vd9",33,1.67965800449008
"US-IN",2012-08-01,"%2Fm%2F027vd9",34,1.67965800449008
"US-IN",2012-09-01,"%2Fm%2F027vd9",52,1.67965800449008
"US-IN",2012-10-01,"%2Fm%2F027vd9",91,1.67965800449008
"US-IN",2012-11-01,"%2Fm%2F027vd9",75,1.67965800449008
"US-IN",2012-12-01,"%2Fm%2F027vd9",44,1.67965800449008
"US-IN",2013-01-01,"%2Fm%2F027vd9",42,1.67965800449008
"US-IN",2013-02-01,"%2Fm%2F027vd9",46,1.67965800449008
"US-IN",2013-03-01,"%2Fm%2F027vd9",44,1.67965800449008
"US-IN",2013-04-01,"%2Fm%2F027vd9",58,1.67965800449008
"US-IN",2013-05-01,"%2Fm%2F027vd9",47,1.67965800449008
"US-IN",2013-06-01,"%2Fm%2F027vd9",20,1.67965800449008
"US-IN",2013-07-01,"%2Fm%2F027vd9",37,1.67965800449008
"US-IN",2013-08-01,"%2Fm%2F027vd9",43,1.67965800449008
"US-IN",2013-09-01,"%2Fm%2F027vd9",58,1.67965800449008
"US-IN",2013-10-01,"%2Fm%2F027vd9",87,1.67965800449008
"US-IN",2013-11-01,"%2Fm%2F027vd9",100,1.67965800449008
"US-IN",2013-12-01,"%2Fm%2F027vd9",46,1.67965800449008
"US-IN",2014-01-01,"%2Fm%2F027vd9",29,1.67965800449008
"US-IN",2014-02-01,"%2Fm%2F027vd9",55,1.67965800449008
"US-IN",2014-03-01,"%2Fm%2F027vd9",52,1.67965800449008
"US-IN",2014-04-01,"%2Fm%2F027vd9",63,1.67965800449008
"US-IN",2014-05-01,"%2Fm%2F027vd9",61,1.67965800449008
"US-IN",2014-06-01,"%2Fm%2F027vd9",24,1.67965800449008
"US-IN",2014-07-01,"%2Fm%2F027vd9",28,1.67965800449008
"US-IN",2014-08-01,"%2Fm%2F027vd9",44,1.67965800449008
"US-IN",2014-09-01,"%2Fm%2F027vd9",66,1.67965800449008
"US-IN",2014-10-01,"%2Fm%2F027vd9",65,1.67965800449008
"US-IN",2014-11-01,"%2Fm%2F027vd9",60,1.67965800449008
"US-IN",2014-12-01,"%2Fm%2F027vd9",42,1.67965800449008
"US-IN",2015-01-01,"%2Fm%2F027vd9",34,1.67965800449008
"US-IN",2015-02-01,"%2Fm%2F027vd9",57,1.67965800449008
"US-IN",2015-03-01,"%2Fm%2F027vd9",51,1.67965800449008
"US-IN",2015-04-01,"%2Fm%2F027vd9",59,1.67965800449008
"US-IN",2015-05-01,"%2Fm%2F027vd9",52,1.67965800449008
"US-IN",2015-06-01,"%2Fm%2F027vd9",24,1.67965800449008
"US-IN",2015-07-01,"%2Fm%2F027vd9",20,1.67965800449008
"US-IN",2015-08-01,"%2Fm%2F027vd9",39,1.67965800449008
"US-IN",2015-09-01,"%2Fm%2F027vd9",69,1.67965800449008
"US-IN",2015-10-01,"%2Fm%2F027vd9",88,1.67965800449008
"US-IN",2015-11-01,"%2Fm%2F027vd9",60,1.67965800449008
"US-IN",2015-12-01,"%2Fm%2F027vd9",38,1.67965800449008
"US-IN",2016-01-01,"%2Fm%2F027vd9",34,1.67965800449008
"US-IN",2016-02-01,"%2Fm%2F027vd9",42,1.67965800449008
"US-IN",2016-03-01,"%2Fm%2F027vd9",39,1.67965800449008
"US-IN",2016-04-01,"%2Fm%2F027vd9",43,1.67965800449008
"US-IN",2016-05-01,"%2Fm%2F027vd9",37,1.67965800449008
"US-IN",2016-06-01,"%2Fm%2F027vd9",18,1.67965800449008
"US-IN",2016-07-01,"%2Fm%2F027vd9",15,1.67965800449008
"US-IN",2016-08-01,"%2Fm%2F027vd9",26,1.67965800449008
"US-IN",2016-09-01,"%2Fm%2F027vd9",47,1.67965800449008
"US-IN",2016-10-01,"%2Fm%2F027vd9",42,1.67965800449008
"US-IN",2016-11-01,"%2Fm%2F027vd9",42,1.67965800449008
"US-IN",2016-12-01,"%2Fm%2F027vd9",28,1.67965800449008
"US-IN",2017-01-01,"%2Fm%2F027vd9",36,1.67965800449008
"US-IN",2017-02-01,"%2Fm%2F027vd9",34,1.67965800449008
"US-IN",2017-03-01,"%2Fm%2F027vd9",29,1.67965800449008
