dma_json_code,date,keyword,hits,ratio
US-DE,2018-11-01,%2Fm%2F07km37,19,3.60199029608775
US-DE,2018-12-01,%2Fm%2F07km37,0,3.60199029608775
US-DE,2019-01-01,%2Fm%2F07km37,0,3.60199029608775
US-DE,2019-02-01,%2Fm%2F07km37,19,3.60199029608775
US-DE,2019-03-01,%2Fm%2F07km37,9,3.60199029608775
US-DE,2019-04-01,%2Fm%2F07km37,10,3.60199029608775
US-DE,2019-05-01,%2Fm%2F07km37,0,3.60199029608775
US-DE,2019-06-01,%2Fm%2F07km37,0,3.60199029608775
US-DE,2019-07-01,%2Fm%2F07km37,9,3.60199029608775
US-DE,2019-08-01,%2Fm%2F07km37,0,3.60199029608775
US-DE,2019-09-01,%2Fm%2F07km37,0,3.60199029608775
US-DE,2019-10-01,%2Fm%2F07km37,0,3.60199029608775
US-DE,2019-11-01,%2Fm%2F07km37,34,3.60199029608775
US-DE,2019-12-01,%2Fm%2F07km37,0,3.60199029608775
US-DE,2020-01-01,%2Fm%2F07km37,8,3.60199029608775
US-DE,2020-02-01,%2Fm%2F07km37,8,3.60199029608775
US-DE,2020-03-01,%2Fm%2F07km37,22,3.60199029608775
US-DE,2020-04-01,%2Fm%2F07km37,13,3.60199029608775
US-DE,2020-05-01,%2Fm%2F07km37,13,3.60199029608775
US-DE,2020-06-01,%2Fm%2F07km37,7,3.60199029608775
US-DE,2020-07-01,%2Fm%2F07km37,7,3.60199029608775
US-DE,2020-08-01,%2Fm%2F07km37,22,3.60199029608775
US-DE,2020-09-01,%2Fm%2F07km37,0,3.60199029608775
US-DE,2020-10-01,%2Fm%2F07km37,8,3.60199029608775
US-DE,2020-11-01,%2Fm%2F07km37,40,3.60199029608775
US-DE,2020-12-01,%2Fm%2F07km37,8,3.60199029608775
US-DE,2021-01-01,%2Fm%2F07km37,0,3.60199029608775
US-DE,2021-02-01,%2Fm%2F07km37,0,3.60199029608775
US-DE,2021-03-01,%2Fm%2F07km37,18,3.60199029608775
US-FL,2012-01-01,%2Fm%2F07km37,70,1
US-FL,2012-02-01,%2Fm%2F07km37,57,1
US-FL,2012-03-01,%2Fm%2F07km37,67,1
US-FL,2012-04-01,%2Fm%2F07km37,46,1
US-FL,2012-05-01,%2Fm%2F07km37,31,1
US-FL,2012-06-01,%2Fm%2F07km37,33,1
US-FL,2012-07-01,%2Fm%2F07km37,43,1
US-FL,2012-08-01,%2Fm%2F07km37,29,1
US-FL,2012-09-01,%2Fm%2F07km37,42,1
US-FL,2012-10-01,%2Fm%2F07km37,55,1
US-FL,2012-11-01,%2Fm%2F07km37,75,1
US-FL,2012-12-01,%2Fm%2F07km37,30,1
US-FL,2013-01-01,%2Fm%2F07km37,33,1
US-FL,2013-02-01,%2Fm%2F07km37,36,1
US-FL,2013-03-01,%2Fm%2F07km37,49,1
US-FL,2013-04-01,%2Fm%2F07km37,50,1
US-FL,2013-05-01,%2Fm%2F07km37,50,1
US-FL,2013-06-01,%2Fm%2F07km37,28,1
US-FL,2013-07-01,%2Fm%2F07km37,22,1
US-FL,2013-08-01,%2Fm%2F07km37,32,1
US-FL,2013-09-01,%2Fm%2F07km37,68,1
US-FL,2013-10-01,%2Fm%2F07km37,85,1
US-FL,2013-11-01,%2Fm%2F07km37,65,1
US-FL,2013-12-01,%2Fm%2F07km37,30,1
US-FL,2014-01-01,%2Fm%2F07km37,20,1
US-FL,2014-02-01,%2Fm%2F07km37,42,1
US-FL,2014-03-01,%2Fm%2F07km37,40,1
US-FL,2014-04-01,%2Fm%2F07km37,46,1
US-FL,2014-05-01,%2Fm%2F07km37,40,1
US-FL,2014-06-01,%2Fm%2F07km37,30,1
US-FL,2014-07-01,%2Fm%2F07km37,9,1
US-FL,2014-08-01,%2Fm%2F07km37,26,1
US-FL,2014-09-01,%2Fm%2F07km37,52,1
US-FL,2014-10-01,%2Fm%2F07km37,65,1
US-FL,2014-11-01,%2Fm%2F07km37,68,1
US-FL,2014-12-01,%2Fm%2F07km37,34,1
US-FL,2015-01-01,%2Fm%2F07km37,61,1
US-FL,2015-02-01,%2Fm%2F07km37,71,1
US-FL,2015-03-01,%2Fm%2F07km37,59,1
US-FL,2015-04-01,%2Fm%2F07km37,62,1
US-FL,2015-05-01,%2Fm%2F07km37,47,1
US-FL,2015-06-01,%2Fm%2F07km37,31,1
US-FL,2015-07-01,%2Fm%2F07km37,22,1
US-FL,2015-08-01,%2Fm%2F07km37,22,1
US-FL,2015-09-01,%2Fm%2F07km37,55,1
US-FL,2015-10-01,%2Fm%2F07km37,86,1
US-FL,2015-11-01,%2Fm%2F07km37,66,1
US-FL,2015-12-01,%2Fm%2F07km37,24,1
US-FL,2016-01-01,%2Fm%2F07km37,32,1
US-FL,2016-02-01,%2Fm%2F07km37,42,1
US-FL,2016-03-01,%2Fm%2F07km37,33,1
US-FL,2016-04-01,%2Fm%2F07km37,52,1
US-FL,2016-05-01,%2Fm%2F07km37,42,1
US-FL,2016-06-01,%2Fm%2F07km37,31,1
US-FL,2016-07-01,%2Fm%2F07km37,28,1
US-FL,2016-08-01,%2Fm%2F07km37,23,1
US-FL,2016-09-01,%2Fm%2F07km37,37,1
US-FL,2016-10-01,%2Fm%2F07km37,50,1
US-FL,2016-11-01,%2Fm%2F07km37,28,1
US-FL,2016-12-01,%2Fm%2F07km37,45,1
US-FL,2017-01-01,%2Fm%2F07km37,26,1
US-FL,2017-02-01,%2Fm%2F07km37,39,1
US-FL,2017-03-01,%2Fm%2F07km37,40,1
US-FL,2017-04-01,%2Fm%2F07km37,40,1
US-FL,2017-05-01,%2Fm%2F07km37,35,1
US-FL,2017-06-01,%2Fm%2F07km37,26,1
US-FL,2017-07-01,%2Fm%2F07km37,11,1
US-FL,2017-08-01,%2Fm%2F07km37,31,1
US-FL,2017-09-01,%2Fm%2F07km37,32,1
US-FL,2017-10-01,%2Fm%2F07km37,55,1
US-FL,2017-11-01,%2Fm%2F07km37,48,1
US-FL,2017-12-01,%2Fm%2F07km37,28,1
US-FL,2018-01-01,%2Fm%2F07km37,31,1
US-FL,2018-02-01,%2Fm%2F07km37,35,1
US-FL,2018-03-01,%2Fm%2F07km37,37,1
US-FL,2018-04-01,%2Fm%2F07km37,40,1
US-FL,2018-05-01,%2Fm%2F07km37,28,1
US-FL,2018-06-01,%2Fm%2F07km37,12,1
US-FL,2018-07-01,%2Fm%2F07km37,12,1
US-FL,2018-08-01,%2Fm%2F07km37,19,1
US-FL,2018-09-01,%2Fm%2F07km37,39,1
US-FL,2018-10-01,%2Fm%2F07km37,38,1
US-FL,2018-11-01,%2Fm%2F07km37,26,1
US-FL,2018-12-01,%2Fm%2F07km37,19,1
US-FL,2019-01-01,%2Fm%2F07km37,29,1
US-FL,2019-02-01,%2Fm%2F07km37,21,1
US-FL,2019-03-01,%2Fm%2F07km37,23,1
US-FL,2019-04-01,%2Fm%2F07km37,26,1
US-FL,2019-05-01,%2Fm%2F07km37,22,1
US-FL,2019-06-01,%2Fm%2F07km37,11,1
US-FL,2019-07-01,%2Fm%2F07km37,15,1
US-FL,2019-08-01,%2Fm%2F07km37,26,1
US-FL,2019-09-01,%2Fm%2F07km37,39,1
US-FL,2019-10-01,%2Fm%2F07km37,34,1
US-FL,2019-11-01,%2Fm%2F07km37,42,1
US-FL,2019-12-01,%2Fm%2F07km37,21,1
US-FL,2020-01-01,%2Fm%2F07km37,30,1
US-FL,2020-02-01,%2Fm%2F07km37,33,1
US-FL,2020-03-01,%2Fm%2F07km37,25,1
US-FL,2020-04-01,%2Fm%2F07km37,21,1
US-FL,2020-05-01,%2Fm%2F07km37,15,1
US-FL,2020-06-01,%2Fm%2F07km37,13,1
US-FL,2020-07-01,%2Fm%2F07km37,17,1
US-FL,2020-08-01,%2Fm%2F07km37,25,1
US-FL,2020-09-01,%2Fm%2F07km37,39,1
US-FL,2020-10-01,%2Fm%2F07km37,31,1
US-FL,2020-11-01,%2Fm%2F07km37,19,1
US-FL,2020-12-01,%2Fm%2F07km37,12,1
US-FL,2021-01-01,%2Fm%2F07km37,33,1
US-FL,2021-02-01,%2Fm%2F07km37,25,1
US-FL,2021-03-01,%2Fm%2F07km37,30,1
US-GA,2012-01-01,%2Fm%2F07km37,64,1
US-GA,2012-02-01,%2Fm%2F07km37,37,1
US-GA,2012-03-01,%2Fm%2F07km37,62,1
US-GA,2012-04-01,%2Fm%2F07km37,80,1
US-GA,2012-05-01,%2Fm%2F07km37,19,1
US-GA,2012-06-01,%2Fm%2F07km37,11,1
US-GA,2012-07-01,%2Fm%2F07km37,26,1
US-GA,2012-08-01,%2Fm%2F07km37,43,1
US-GA,2012-09-01,%2Fm%2F07km37,60,1
US-GA,2012-10-01,%2Fm%2F07km37,57,1
US-GA,2012-11-01,%2Fm%2F07km37,65,1
US-GA,2012-12-01,%2Fm%2F07km37,40,1
US-GA,2013-01-01,%2Fm%2F07km37,33,1
US-GA,2013-02-01,%2Fm%2F07km37,40,1
US-GA,2013-03-01,%2Fm%2F07km37,47,1
US-GA,2013-04-01,%2Fm%2F07km37,56,1
US-GA,2013-05-01,%2Fm%2F07km37,52,1
US-GA,2013-06-01,%2Fm%2F07km37,17,1
US-GA,2013-07-01,%2Fm%2F07km37,20,1
US-GA,2013-08-01,%2Fm%2F07km37,43,1
US-GA,2013-09-01,%2Fm%2F07km37,66,1
US-GA,2013-10-01,%2Fm%2F07km37,71,1
US-GA,2013-11-01,%2Fm%2F07km37,59,1
US-GA,2013-12-01,%2Fm%2F07km37,26,1
US-GA,2014-01-01,%2Fm%2F07km37,25,1
US-GA,2014-02-01,%2Fm%2F07km37,44,1
US-GA,2014-03-01,%2Fm%2F07km37,66,1
US-GA,2014-04-01,%2Fm%2F07km37,62,1
US-GA,2014-05-01,%2Fm%2F07km37,34,1
US-GA,2014-06-01,%2Fm%2F07km37,30,1
US-GA,2014-07-01,%2Fm%2F07km37,21,1
US-GA,2014-08-01,%2Fm%2F07km37,50,1
US-GA,2014-09-01,%2Fm%2F07km37,85,1
US-GA,2014-10-01,%2Fm%2F07km37,69,1
US-GA,2014-11-01,%2Fm%2F07km37,83,1
US-GA,2014-12-01,%2Fm%2F07km37,40,1
US-GA,2015-01-01,%2Fm%2F07km37,24,1
US-GA,2015-02-01,%2Fm%2F07km37,29,1
US-GA,2015-03-01,%2Fm%2F07km37,78,1
US-GA,2015-04-01,%2Fm%2F07km37,59,1
US-GA,2015-05-01,%2Fm%2F07km37,53,1
US-GA,2015-06-01,%2Fm%2F07km37,35,1
US-GA,2015-07-01,%2Fm%2F07km37,10,1
US-GA,2015-08-01,%2Fm%2F07km37,43,1
US-GA,2015-09-01,%2Fm%2F07km37,91,1
US-GA,2015-10-01,%2Fm%2F07km37,55,1
US-GA,2015-11-01,%2Fm%2F07km37,53,1
US-GA,2015-12-01,%2Fm%2F07km37,38,1
US-GA,2016-01-01,%2Fm%2F07km37,16,1
US-GA,2016-02-01,%2Fm%2F07km37,43,1
US-GA,2016-03-01,%2Fm%2F07km37,49,1
US-GA,2016-04-01,%2Fm%2F07km37,32,1
US-GA,2016-05-01,%2Fm%2F07km37,47,1
US-GA,2016-06-01,%2Fm%2F07km37,29,1
US-GA,2016-07-01,%2Fm%2F07km37,6,1
US-GA,2016-08-01,%2Fm%2F07km37,37,1
US-GA,2016-09-01,%2Fm%2F07km37,50,1
US-GA,2016-10-01,%2Fm%2F07km37,67,1
US-GA,2016-11-01,%2Fm%2F07km37,69,1
US-GA,2016-12-01,%2Fm%2F07km37,28,1
US-GA,2017-01-01,%2Fm%2F07km37,37,1
US-GA,2017-02-01,%2Fm%2F07km37,57,1
US-GA,2017-03-01,%2Fm%2F07km37,38,1
US-GA,2017-04-01,%2Fm%2F07km37,43,1
US-GA,2017-05-01,%2Fm%2F07km37,77,1
US-GA,2017-06-01,%2Fm%2F07km37,14,1
US-GA,2017-07-01,%2Fm%2F07km37,8,1
US-GA,2017-08-01,%2Fm%2F07km37,51,1
US-GA,2017-09-01,%2Fm%2F07km37,32,1
US-GA,2017-10-01,%2Fm%2F07km37,43,1
US-GA,2017-11-01,%2Fm%2F07km37,73,1
US-GA,2017-12-01,%2Fm%2F07km37,38,1
US-GA,2018-01-01,%2Fm%2F07km37,59,1
US-GA,2018-02-01,%2Fm%2F07km37,34,1
US-GA,2018-03-01,%2Fm%2F07km37,51,1
US-GA,2018-04-01,%2Fm%2F07km37,45,1
US-GA,2018-05-01,%2Fm%2F07km37,23,1
US-GA,2018-06-01,%2Fm%2F07km37,10,1
US-GA,2018-07-01,%2Fm%2F07km37,20,1
US-GA,2018-08-01,%2Fm%2F07km37,29,1
US-GA,2018-09-01,%2Fm%2F07km37,77,1
US-GA,2018-10-01,%2Fm%2F07km37,71,1
US-GA,2018-11-01,%2Fm%2F07km37,53,1
US-GA,2018-12-01,%2Fm%2F07km37,26,1
US-GA,2019-01-01,%2Fm%2F07km37,43,1
US-GA,2019-02-01,%2Fm%2F07km37,23,1
US-GA,2019-03-01,%2Fm%2F07km37,40,1
US-GA,2019-04-01,%2Fm%2F07km37,33,1
US-GA,2019-05-01,%2Fm%2F07km37,15,1
US-GA,2019-06-01,%2Fm%2F07km37,11,1
US-GA,2019-07-01,%2Fm%2F07km37,8,1
US-GA,2019-08-01,%2Fm%2F07km37,22,1
US-GA,2019-09-01,%2Fm%2F07km37,37,1
US-GA,2019-10-01,%2Fm%2F07km37,62,1
US-GA,2019-11-01,%2Fm%2F07km37,48,1
US-GA,2019-12-01,%2Fm%2F07km37,53,1
US-GA,2020-01-01,%2Fm%2F07km37,27,1
US-GA,2020-02-01,%2Fm%2F07km37,27,1
US-GA,2020-03-01,%2Fm%2F07km37,22,1
US-GA,2020-04-01,%2Fm%2F07km37,39,1
US-GA,2020-05-01,%2Fm%2F07km37,10,1
US-GA,2020-06-01,%2Fm%2F07km37,21,1
US-GA,2020-07-01,%2Fm%2F07km37,4,1
US-GA,2020-08-01,%2Fm%2F07km37,32,1
US-GA,2020-09-01,%2Fm%2F07km37,53,1
US-GA,2020-10-01,%2Fm%2F07km37,29,1
US-GA,2020-11-01,%2Fm%2F07km37,25,1
US-GA,2020-12-01,%2Fm%2F07km37,14,1
US-GA,2021-01-01,%2Fm%2F07km37,26,1
US-GA,2021-02-01,%2Fm%2F07km37,20,1
US-GA,2021-03-01,%2Fm%2F07km37,25,1
US-HI,2012-01-01,%2Fm%2F07km37,36,3.05741252938509
US-HI,2012-02-01,%2Fm%2F07km37,100,3.05741252938509
US-HI,2012-03-01,%2Fm%2F07km37,12,3.05741252938509
US-HI,2012-04-01,%2Fm%2F07km37,49,3.05741252938509
US-HI,2012-05-01,%2Fm%2F07km37,36,3.05741252938509
US-HI,2012-06-01,%2Fm%2F07km37,12,3.05741252938509
US-HI,2012-07-01,%2Fm%2F07km37,11,3.05741252938509
US-HI,2012-08-01,%2Fm%2F07km37,20,3.05741252938509
US-HI,2012-09-01,%2Fm%2F07km37,20,3.05741252938509
US-HI,2012-10-01,%2Fm%2F07km37,77,3.05741252938509
US-HI,2012-11-01,%2Fm%2F07km37,11,3.05741252938509
US-HI,2012-12-01,%2Fm%2F07km37,33,3.05741252938509
US-HI,2013-01-01,%2Fm%2F07km37,20,3.05741252938509
US-HI,2013-02-01,%2Fm%2F07km37,22,3.05741252938509
US-HI,2013-03-01,%2Fm%2F07km37,10,3.05741252938509
US-HI,2013-04-01,%2Fm%2F07km37,51,3.05741252938509
US-HI,2013-05-01,%2Fm%2F07km37,9,3.05741252938509
US-HI,2013-06-01,%2Fm%2F07km37,31,3.05741252938509
US-HI,2013-07-01,%2Fm%2F07km37,18,3.05741252938509
US-HI,2013-08-01,%2Fm%2F07km37,9,3.05741252938509
US-HI,2013-09-01,%2Fm%2F07km37,19,3.05741252938509
US-HI,2013-10-01,%2Fm%2F07km37,45,3.05741252938509
US-HI,2013-11-01,%2Fm%2F07km37,61,3.05741252938509
US-HI,2013-12-01,%2Fm%2F07km37,55,3.05741252938509
US-HI,2014-01-01,%2Fm%2F07km37,16,3.05741252938509
US-HI,2014-02-01,%2Fm%2F07km37,17,3.05741252938509
US-HI,2014-03-01,%2Fm%2F07km37,36,3.05741252938509
US-HI,2014-04-01,%2Fm%2F07km37,28,3.05741252938509
US-HI,2014-05-01,%2Fm%2F07km37,37,3.05741252938509
US-HI,2014-06-01,%2Fm%2F07km37,0,3.05741252938509
US-HI,2014-07-01,%2Fm%2F07km37,30,3.05741252938509
US-HI,2014-08-01,%2Fm%2F07km37,5,3.05741252938509
US-HI,2014-09-01,%2Fm%2F07km37,15,3.05741252938509
US-HI,2014-10-01,%2Fm%2F07km37,25,3.05741252938509
US-HI,2014-11-01,%2Fm%2F07km37,20,3.05741252938509
US-HI,2014-12-01,%2Fm%2F07km37,20,3.05741252938509
US-HI,2015-01-01,%2Fm%2F07km37,25,3.05741252938509
US-HI,2015-02-01,%2Fm%2F07km37,46,3.05741252938509
US-HI,2015-03-01,%2Fm%2F07km37,33,3.05741252938509
US-HI,2015-04-01,%2Fm%2F07km37,47,3.05741252938509
US-HI,2015-05-01,%2Fm%2F07km37,0,3.05741252938509
US-HI,2015-06-01,%2Fm%2F07km37,9,3.05741252938509
US-HI,2015-07-01,%2Fm%2F07km37,31,3.05741252938509
US-HI,2015-08-01,%2Fm%2F07km37,40,3.05741252938509
US-HI,2015-09-01,%2Fm%2F07km37,40,3.05741252938509
US-HI,2015-10-01,%2Fm%2F07km37,20,3.05741252938509
US-HI,2015-11-01,%2Fm%2F07km37,41,3.05741252938509
US-HI,2015-12-01,%2Fm%2F07km37,40,3.05741252938509
US-HI,2016-01-01,%2Fm%2F07km37,8,3.05741252938509
US-HI,2016-02-01,%2Fm%2F07km37,41,3.05741252938509
US-HI,2016-03-01,%2Fm%2F07km37,31,3.05741252938509
US-HI,2016-04-01,%2Fm%2F07km37,16,3.05741252938509
US-HI,2016-05-01,%2Fm%2F07km37,8,3.05741252938509
US-HI,2016-06-01,%2Fm%2F07km37,17,3.05741252938509
US-HI,2016-07-01,%2Fm%2F07km37,0,3.05741252938509
US-HI,2016-08-01,%2Fm%2F07km37,16,3.05741252938509
US-HI,2016-09-01,%2Fm%2F07km37,39,3.05741252938509
US-HI,2016-10-01,%2Fm%2F07km37,8,3.05741252938509
US-HI,2016-11-01,%2Fm%2F07km37,15,3.05741252938509
US-HI,2016-12-01,%2Fm%2F07km37,21,3.05741252938509
US-HI,2017-01-01,%2Fm%2F07km37,21,3.05741252938509
US-HI,2017-02-01,%2Fm%2F07km37,15,3.05741252938509
US-HI,2017-03-01,%2Fm%2F07km37,20,3.05741252938509
US-HI,2017-04-01,%2Fm%2F07km37,35,3.05741252938509
US-HI,2017-05-01,%2Fm%2F07km37,51,3.05741252938509
US-HI,2017-06-01,%2Fm%2F07km37,16,3.05741252938509
US-HI,2017-07-01,%2Fm%2F07km37,0,3.05741252938509
US-HI,2017-08-01,%2Fm%2F07km37,0,3.05741252938509
US-HI,2017-09-01,%2Fm%2F07km37,15,3.05741252938509
US-HI,2017-10-01,%2Fm%2F07km37,15,3.05741252938509
US-HI,2017-11-01,%2Fm%2F07km37,15,3.05741252938509
US-HI,2017-12-01,%2Fm%2F07km37,22,3.05741252938509
US-HI,2018-01-01,%2Fm%2F07km37,21,3.05741252938509
US-HI,2018-02-01,%2Fm%2F07km37,15,3.05741252938509
US-HI,2018-03-01,%2Fm%2F07km37,21,3.05741252938509
US-HI,2018-04-01,%2Fm%2F07km37,35,3.05741252938509
US-HI,2018-05-01,%2Fm%2F07km37,28,3.05741252938509
US-HI,2018-06-01,%2Fm%2F07km37,0,3.05741252938509
US-HI,2018-07-01,%2Fm%2F07km37,15,3.05741252938509
US-HI,2018-08-01,%2Fm%2F07km37,21,3.05741252938509
US-HI,2018-09-01,%2Fm%2F07km37,15,3.05741252938509
US-HI,2018-10-01,%2Fm%2F07km37,45,3.05741252938509
US-HI,2018-11-01,%2Fm%2F07km37,8,3.05741252938509
US-HI,2018-12-01,%2Fm%2F07km37,23,3.05741252938509
US-HI,2019-01-01,%2Fm%2F07km37,21,3.05741252938509
US-HI,2019-02-01,%2Fm%2F07km37,15,3.05741252938509
US-HI,2019-03-01,%2Fm%2F07km37,14,3.05741252938509
US-HI,2019-04-01,%2Fm%2F07km37,22,3.05741252938509
US-HI,2019-05-01,%2Fm%2F07km37,7,3.05741252938509
US-HI,2019-06-01,%2Fm%2F07km37,8,3.05741252938509
US-HI,2019-07-01,%2Fm%2F07km37,0,3.05741252938509
US-HI,2019-08-01,%2Fm%2F07km37,0,3.05741252938509
US-HI,2019-09-01,%2Fm%2F07km37,15,3.05741252938509
US-HI,2019-10-01,%2Fm%2F07km37,28,3.05741252938509
US-HI,2019-11-01,%2Fm%2F07km37,0,3.05741252938509
US-HI,2019-12-01,%2Fm%2F07km37,7,3.05741252938509
US-HI,2020-01-01,%2Fm%2F07km37,7,3.05741252938509
US-HI,2020-02-01,%2Fm%2F07km37,14,3.05741252938509
US-HI,2020-03-01,%2Fm%2F07km37,6,3.05741252938509
US-HI,2020-04-01,%2Fm%2F07km37,6,3.05741252938509
US-HI,2020-05-01,%2Fm%2F07km37,12,3.05741252938509
US-HI,2020-06-01,%2Fm%2F07km37,14,3.05741252938509
US-HI,2020-07-01,%2Fm%2F07km37,7,3.05741252938509
US-HI,2020-08-01,%2Fm%2F07km37,7,3.05741252938509
US-HI,2020-09-01,%2Fm%2F07km37,6,3.05741252938509
US-HI,2020-10-01,%2Fm%2F07km37,15,3.05741252938509
US-HI,2020-11-01,%2Fm%2F07km37,22,3.05741252938509
US-HI,2020-12-01,%2Fm%2F07km37,8,3.05741252938509
US-HI,2021-01-01,%2Fm%2F07km37,7,3.05741252938509
US-HI,2021-02-01,%2Fm%2F07km37,0,3.05741252938509
US-HI,2021-03-01,%2Fm%2F07km37,8,3.05741252938509
US-IA,2012-01-01,%2Fm%2F07km37,49,2.17175103866423
US-IA,2012-02-01,%2Fm%2F07km37,79,2.17175103866423
US-IA,2012-03-01,%2Fm%2F07km37,60,2.17175103866423
US-IA,2012-04-01,%2Fm%2F07km37,71,2.17175103866423
US-IA,2012-05-01,%2Fm%2F07km37,53,2.17175103866423
US-IA,2012-06-01,%2Fm%2F07km37,12,2.17175103866423
US-IA,2012-07-01,%2Fm%2F07km37,0,2.17175103866423
US-IA,2012-08-01,%2Fm%2F07km37,31,2.17175103866423
US-IA,2012-09-01,%2Fm%2F07km37,20,2.17175103866423
US-IA,2012-10-01,%2Fm%2F07km37,63,2.17175103866423
US-IA,2012-11-01,%2Fm%2F07km37,54,2.17175103866423
US-IA,2012-12-01,%2Fm%2F07km37,28,2.17175103866423
US-IA,2013-01-01,%2Fm%2F07km37,8,2.17175103866423
US-IA,2013-02-01,%2Fm%2F07km37,62,2.17175103866423
US-IA,2013-03-01,%2Fm%2F07km37,41,2.17175103866423
US-IA,2013-04-01,%2Fm%2F07km37,74,2.17175103866423
US-IA,2013-05-01,%2Fm%2F07km37,42,2.17175103866423
US-IA,2013-06-01,%2Fm%2F07km37,0,2.17175103866423
US-IA,2013-07-01,%2Fm%2F07km37,0,2.17175103866423
US-IA,2013-08-01,%2Fm%2F07km37,6,2.17175103866423
US-IA,2013-09-01,%2Fm%2F07km37,68,2.17175103866423
US-IA,2013-10-01,%2Fm%2F07km37,100,2.17175103866423
US-IA,2013-11-01,%2Fm%2F07km37,57,2.17175103866423
US-IA,2013-12-01,%2Fm%2F07km37,30,2.17175103866423
US-IA,2014-01-01,%2Fm%2F07km37,68,2.17175103866423
US-IA,2014-02-01,%2Fm%2F07km37,45,2.17175103866423
US-IA,2014-03-01,%2Fm%2F07km37,36,2.17175103866423
US-IA,2014-04-01,%2Fm%2F07km37,67,2.17175103866423
US-IA,2014-05-01,%2Fm%2F07km37,33,2.17175103866423
US-IA,2014-06-01,%2Fm%2F07km37,20,2.17175103866423
US-IA,2014-07-01,%2Fm%2F07km37,0,2.17175103866423
US-IA,2014-08-01,%2Fm%2F07km37,55,2.17175103866423
US-IA,2014-09-01,%2Fm%2F07km37,50,2.17175103866423
US-IA,2014-10-01,%2Fm%2F07km37,32,2.17175103866423
US-IA,2014-11-01,%2Fm%2F07km37,91,2.17175103866423
US-IA,2014-12-01,%2Fm%2F07km37,24,2.17175103866423
US-IA,2015-01-01,%2Fm%2F07km37,68,2.17175103866423
US-IA,2015-02-01,%2Fm%2F07km37,48,2.17175103866423
US-IA,2015-03-01,%2Fm%2F07km37,55,2.17175103866423
US-IA,2015-04-01,%2Fm%2F07km37,39,2.17175103866423
US-IA,2015-05-01,%2Fm%2F07km37,48,2.17175103866423
US-IA,2015-06-01,%2Fm%2F07km37,18,2.17175103866423
US-IA,2015-07-01,%2Fm%2F07km37,8,2.17175103866423
US-IA,2015-08-01,%2Fm%2F07km37,8,2.17175103866423
US-IA,2015-09-01,%2Fm%2F07km37,29,2.17175103866423
US-IA,2015-10-01,%2Fm%2F07km37,55,2.17175103866423
US-IA,2015-11-01,%2Fm%2F07km37,84,2.17175103866423
US-IA,2015-12-01,%2Fm%2F07km37,41,2.17175103866423
US-IA,2016-01-01,%2Fm%2F07km37,30,2.17175103866423
US-IA,2016-02-01,%2Fm%2F07km37,17,2.17175103866423
US-IA,2016-03-01,%2Fm%2F07km37,32,2.17175103866423
US-IA,2016-04-01,%2Fm%2F07km37,48,2.17175103866423
US-IA,2016-05-01,%2Fm%2F07km37,25,2.17175103866423
US-IA,2016-06-01,%2Fm%2F07km37,0,2.17175103866423
US-IA,2016-07-01,%2Fm%2F07km37,0,2.17175103866423
US-IA,2016-08-01,%2Fm%2F07km37,7,2.17175103866423
US-IA,2016-09-01,%2Fm%2F07km37,47,2.17175103866423
US-IA,2016-10-01,%2Fm%2F07km37,51,2.17175103866423
US-IA,2016-11-01,%2Fm%2F07km37,23,2.17175103866423
US-IA,2016-12-01,%2Fm%2F07km37,44,2.17175103866423
US-IA,2017-01-01,%2Fm%2F07km37,31,2.17175103866423
US-IA,2017-02-01,%2Fm%2F07km37,22,2.17175103866423
US-IA,2017-03-01,%2Fm%2F07km37,45,2.17175103866423
US-IA,2017-04-01,%2Fm%2F07km37,26,2.17175103866423
US-IA,2017-05-01,%2Fm%2F07km37,56,2.17175103866423
US-IA,2017-06-01,%2Fm%2F07km37,0,2.17175103866423
US-IA,2017-07-01,%2Fm%2F07km37,6,2.17175103866423
US-IA,2017-08-01,%2Fm%2F07km37,28,2.17175103866423
US-IA,2017-09-01,%2Fm%2F07km37,27,2.17175103866423
US-IA,2017-10-01,%2Fm%2F07km37,40,2.17175103866423
US-IA,2017-11-01,%2Fm%2F07km37,46,2.17175103866423
US-IA,2017-12-01,%2Fm%2F07km37,21,2.17175103866423
US-IA,2018-01-01,%2Fm%2F07km37,53,2.17175103866423
US-IA,2018-02-01,%2Fm%2F07km37,16,2.17175103866423
US-IA,2018-03-01,%2Fm%2F07km37,20,2.17175103866423
US-IA,2018-04-01,%2Fm%2F07km37,30,2.17175103866423
US-IA,2018-05-01,%2Fm%2F07km37,21,2.17175103866423
US-IA,2018-06-01,%2Fm%2F07km37,11,2.17175103866423
US-IA,2018-07-01,%2Fm%2F07km37,6,2.17175103866423
US-IA,2018-08-01,%2Fm%2F07km37,0,2.17175103866423
US-IA,2018-09-01,%2Fm%2F07km37,52,2.17175103866423
US-IA,2018-10-01,%2Fm%2F07km37,41,2.17175103866423
US-IA,2018-11-01,%2Fm%2F07km37,20,2.17175103866423
US-IA,2018-12-01,%2Fm%2F07km37,32,2.17175103866423
US-IA,2019-01-01,%2Fm%2F07km37,15,2.17175103866423
US-IA,2019-02-01,%2Fm%2F07km37,21,2.17175103866423
US-IA,2019-03-01,%2Fm%2F07km37,41,2.17175103866423
US-IA,2019-04-01,%2Fm%2F07km37,31,2.17175103866423
